X;Result
-9,59200000;-11449364396251020000000000,00000000
-9,59100000;-13983654680715063000000000,00000000
-9,59000000;-17098157232205573000000000,00000000
-9,58900000;-20930198169712683000000000,00000000
-9,58800000;-25650688076538860000000000,00000000
-9,58700000;-31472604624252576000000000,00000000
-9,58600000;-38661686868930640000000000,00000000
-9,58500000;-47549936207148010000000000,00000000
-9,58400000;-58552684058817120000000000,00000000
-9,58300000;-72190198640124060000000000,00000000
-9,58200000;-89115076617694250000000000,00000000
-9,58100000;-110145848108156030000000000,00000000
-9,58000000;-136315598479980140000000000,00000000
-9,57900000;-168921989547330060000000000,00000000
-9,57800000;-209603023864858800000000000,00000000
-9,57700000;-260427764226309830000000000,00000000
-9,57600000;-324013582264481840000000000,00000000
-9,57500000;-403676353466700840000000000,00000000
-9,57400000;-503623158002105150000000000,00000000
-9,57300000;-629199909439727600000000000,00000000
-9,57200000;-787210080489065400000000000,00000000
-9,57100000;-986325608080844100000000000,00000000
-9,57000000;-1237617513634499600000000000,00000000
-9,56900000;-1555242266331917000000000000,00000000
-9,56800000;-1957331111681173800000000000,00000000
-9,56700000;-2467144371739222000000000000,00000000
-9,56600000;-3114572284446062600000000000,00000000
-9,56500000;-3938089879924035000000000000,00000000
-9,56400000;-4987307831020996000000000000,00000000
-9,56300000;-6326307044763982000000000000,00000000
-9,56200000;-8038005867679755000000000000,00000000
-9,56100000;-10229890416298220000000000000,00000000
-9,56000000;-13041547834221538000000000000,00000000
-9,55900000;-16654588885718210000000000000,00000000
-9,55800000;-21305743375467280000000000000,00000000
-9,55700000;-27304177371132086000000000000,00000000
-9,55600000;-35054439611894420000000000000,00000000
-9,55500000;-45086929388775170000000000000,00000000
-9,55400000;-58098435679172990000000000000,00000000
-9,55300000;-75006190843765770000000000000,00000000
-9,55200000;-97020099250462960000000000000,00000000
-9,55100000;-125739462763043890000000000000,00000000
-9,55000000;-163282798816049130000000000000,00000000
-9,54900000;-212462465800640600000000000000,00000000
-9,54800000;-277020099288480400000000000000,00000000
-9,54700000;-361944774513102240000000000000,00000000
-9,54600000;-473903980198412300000000000000,00000000
-9,54500000;-621828807298309800000000000000,00000000
-9,54400000;-817710477731108200000000000000,00000000
-9,54300000;-1077687233099238800000000000000,00000000
-9,54200000;-1423531177408513600000000000000,00000000
-9,54100000;-1884687477529696400000000000000,00000000
-9,54000000;-2501078433220519800000000000000,00000000
-9,53900000;-3326969562330743000000000000000,00000000
-9,53800000;-4436314354839697300000000000000,00000000
-9,53700000;-5930163593436877000000000000000,00000000
-9,53600000;-7946965527889228000000000000000,00000000
-9,53500000;-10676925663150078000000000000000,00000000
-9,53400000;-14382084325426980000000000000000,00000000
-9,53300000;-19424471731317280000000000000000,00000000
-9,53200000;-26305709172704293000000000000000,00000000
-9,53100000;-35722880475506880000000000000000,00000000
-9,53000000;-48647604771110830000000000000000,00000000
-9,52900000;-66438301553725390000000000000000,00000000
-9,52800000;-91000098327843050000000000000000,00000000
-9,52700000;-125013352551244880000000000000000,00000000
-9,52600000;-172261330520416430000000000000000,00000000
-9,52500000;-238101683308075000000000000000000,00000000
-9,52400000;-330147201428293350000000000000000,00000000
-9,52300000;-459252258100533150000000000000000,00000000
-9,52200000;-640947423948874600000000000000000,00000000
-9,52100000;-897533639057425900000000000000000,00000000
-9,52000000;-1261150786915599000000000000000000,00000000
-9,51900000;-1778291493644215400000000000000000,00000000
-9,51800000;-2516467117589293600000000000000000,00000000
-9,51700000;-3574091919913690400000000000000000,00000000
-9,51600000;-5095199636850741000000000000000000,00000000
-9,51500000;-7291447537796161000000000000000000,00000000
-9,51400000;-10475158605658532000000000000000000,00000000
-9,51300000;-15109157844702267000000000000000000,00000000
-9,51200000;-21882277522936296000000000000000000,00000000
-9,51100000;-31824280111169147000000000000000000,00000000
-9,51000000;-46481602288241240000000000000000000,00000000
-9,50900000;-68187406001330970000000000000000000,00000000
-9,50800000;-100478593662531300000000000000000000,00000000
-9,50700000;-148743024233652690000000000000000000,00000000
-9,50600000;-221229209539330970000000000000000000,00000000
-9,50500000;-330629860779916700000000000000000000,00000000
-9,50400000;-496578931450844400000000000000000000,00000000
-9,50300000;-749611068334587800000000000000000000,00000000
-9,50200000;-1137475815149473000000000000000000000,00000000
-9,50100000;-1735265993787310200000000000000000000,00000000
-9,50000000;-2661761953674849000000000000000000000,00000000
-9,49900000;-4105969170415244000000000000000000000,00000000
-9,49800000;-6370479406359259000000000000000000000,00000000
-9,49700000;-9942781722466194000000000000000000000,00000000
-9,49600000;-15613323226857534000000000000000000000,00000000
-9,49500000;-24672310250165897000000000000000000000,00000000
-9,49400000;-39240082768102547000000000000000000000,00000000
-9,49300000;-62825750022045080000000000000000000000,00000000
-9,49200000;-101278857440850620000000000000000000000,00000000
-9,49100000;-164423078366918560000000000000000000000,00000000
-9,49000000;-268882934698550770000000000000000000000,00000000
-9,48900000;-443014702038246240000000000000000000000,00000000
-9,48800000;-735580210852026000000000000000000000000,00000000
-9,48700000;-1231137053143319200000000000000000000000,00000000
-9,48600000;-2077590390377845300000000000000000000000,00000000
-9,48500000;-3535972461984601000000000000000000000000,00000000
-9,48400000;-6071240574943456000000000000000000000000,00000000
-9,48300000;-10519526188340340000000000000000000000000,00000000
-9,48200000;-18399347278274520000000000000000000000000,00000000
-9,48100000;-32496811428496716000000000000000000000000,00000000
-9,48000000;-57978044240311660000000000000000000000000,00000000
-9,47900000;-104527745877948120000000000000000000000000,00000000
-9,47800000;-190508577137874440000000000000000000000000,00000000
-9,47700000;-351149275063145300000000000000000000000000,00000000
-9,47600000;-654866972415434900000000000000000000000000,00000000
-9,47500000;-1236230539253762800000000000000000000000000,00000000
-9,47400000;-2363437082085185800000000000000000000000000,00000000
-9,47300000;-4578393038226858000000000000000000000000000,00000000
-9,47200000;-8991808050898591000000000000000000000000000,00000000
-9,47100000;-17914381985443113000000000000000000000000000,00000000
-9,47000000;-36228486910635860000000000000000000000000000,00000000
-9,46900000;-74418880992700310000000000000000000000000000,00000000
-9,46800000;-155385908140349020000000000000000000000000000,00000000
-9,46700000;-330041462940429300000000000000000000000000000,00000000
-9,46600000;-713691481396780900000000000000000000000000000,00000000
-9,46500000;-1572608809594531300000000000000000000000000000,00000000
-9,46400000;-3534362226098031000000000000000000000000000000,00000000
-9,46300000;-8110086307633882000000000000000000000000000000,00000000
-9,46200000;-19021430584009529000000000000000000000000000000,00000000
-9,46100000;-45654388771686530000000000000000000000000000000,00000000
-9,46000000;-112280790637720160000000000000000000000000000000,00000000
-9,45900000;-283349496390160230000000000000000000000000000000,00000000
-9,45800000;-734849303081454800000000000000000000000000000000,00000000
-9,45700000;-1961818201343911000000000000000000000000000000000,00000000
-9,45600000;-5401299943342451400000000000000000000000000000000,00000000
-9,45500000;-15366994161068942000000000000000000000000000000000,00000000
-9,45400000;-45278364987755574000000000000000000000000000000000,00000000
-9,45300000;-138504576989753000000000000000000000000000000000000,00000000
-9,45200000;-441046413908427400000000000000000000000000000000000,00000000
-9,45100000;-1466420223132172700000000000000000000000000000000000,00000000
-9,45000000;-5107945923848317000000000000000000000000000000000000,00000000
-9,44900000;-18710474400646708000000000000000000000000000000000000,00000000
-9,44800000;-72379912366047580000000000000000000000000000000000000,00000000
-9,44700000;-297121283397743320000000000000000000000000000000000000,00000000
-9,44600000;-1301392076478680600000000000000000000000000000000000000,00000000
-9,44500000;-6120145342648136500000000000000000000000000000000000000,00000000
-9,44400000;-31126418115336204000000000000000000000000000000000000000,00000000
-9,44300000;-172642524968106080000000000000000000000000000000000000000,00000000
-9,44200000;-1054560171898145300000000000000000000000000000000000000000,00000000
-9,44100000;-7176581356381258000000000000000000000000000000000000000000,00000000
-9,44000000;-55164904137899930000000000000000000000000000000000000000000,00000000
-9,43900000;-486970916379073400000000000000000000000000000000000000000000,00000000
