X;Result
-9,68100000;Error
-9,68000000;Error
-9,67900000;Error
-9,67800000;Error
-9,67700000;Error
-9,67600000;Error
-9,67500000;Error
-9,67400000;Error
-9,67300000;Error
-9,67200000;Error
-9,67100000;Error
-9,67000000;Error
-9,66900000;Error
-9,66800000;Error
-9,66700000;Error
-9,66600000;Error
-9,66500000;Error
-9,66400000;Error
-9,66300000;Error
-9,66200000;Error
-9,66100000;Error
-9,66000000;Error
-9,65900000;Error
-9,65800000;Error
-9,65700000;Error
-9,65600000;Error
-9,65500000;Error
-9,65400000;Error
-9,65300000;Error
-9,65200000;Error
-9,65100000;Error
-9,65000000;Error
-9,64900000;Error
-9,64800000;Error
-9,64700000;Error
-9,64600000;Error
-9,64500000;Error
-9,64400000;Error
-9,64300000;Error
-9,64200000;Error
-9,64100000;Error
-9,64000000;Error
-9,63900000;Error
-9,63800000;Error
-9,63700000;Error
-9,63600000;Error
-9,63500000;Error
-9,63400000;Error
-9,63300000;Error
-9,63200000;Error
-9,63100000;Error
-9,63000000;Error
-9,62900000;Error
-9,62800000;Error
-9,62700000;Error
-9,62600000;Error
-9,62500000;Error
-9,62400000;Error
-9,62300000;Error
-9,62200000;Error
-9,62100000;Error
-9,62000000;Error
-9,61900000;Error
-9,61800000;Error
-9,61700000;Error
-9,61600000;Error
-9,61500000;Error
-9,61400000;Error
-9,61300000;Error
-9,61200000;Error
-9,61100000;Error
-9,61000000;Error
-9,60900000;Error
-9,60800000;Error
-9,60700000;Error
-9,60600000;Error
-9,60500000;Error
-9,60400000;Error
-9,60300000;Error
-9,60200000;Error
-9,60100000;Error
-9,60000000;Error
-9,59900000;Error
-9,59800000;Error
-9,59700000;Error
-9,59600000;Error
-9,59500000;Error
-9,59400000;Error
-9,59300000;Error
-9,59200000;Error
-9,59100000;Error
-9,59000000;Error
-9,58900000;Error
-9,58800000;Error
-9,58700000;Error
-9,58600000;Error
-9,58500000;Error
-9,58400000;Error
-9,58300000;Error
-9,58200000;Error
-9,58100000;Error
-9,58000000;Error
-9,57900000;Error
-9,57800000;Error
-9,57700000;Error
-9,57600000;Error
-9,57500000;Error
-9,57400000;Error
-9,57300000;Error
-9,57200000;Error
-9,57100000;Error
-9,57000000;Error
-9,56900000;Error
-9,56800000;Error
-9,56700000;Error
-9,56600000;Error
-9,56500000;Error
-9,56400000;Error
-9,56300000;Error
-9,56200000;Error
-9,56100000;Error
-9,56000000;Error
-9,55900000;Error
-9,55800000;Error
-9,55700000;Error
-9,55600000;Error
-9,55500000;Error
-9,55400000;Error
-9,55300000;Error
-9,55200000;Error
-9,55100000;Error
-9,55000000;Error
-9,54900000;Error
-9,54800000;Error
-9,54700000;Error
-9,54600000;Error
-9,54500000;Error
-9,54400000;Error
-9,54300000;Error
-9,54200000;Error
-9,54100000;Error
-9,54000000;Error
-9,53900000;Error
-9,53800000;Error
-9,53700000;Error
-9,53600000;Error
-9,53500000;Error
-9,53400000;Error
-9,53300000;Error
-9,53200000;Error
-9,53100000;Error
-9,53000000;Error
-9,52900000;Error
-9,52800000;Error
-9,52700000;Error
-9,52600000;Error
-9,52500000;Error
-9,52400000;Error
-9,52300000;Error
-9,52200000;Error
-9,52100000;Error
-9,52000000;Error
-9,51900000;Error
-9,51800000;Error
-9,51700000;Error
-9,51600000;Error
-9,51500000;Error
-9,51400000;Error
-9,51300000;Error
-9,51200000;Error
-9,51100000;Error
-9,51000000;Error
-9,50900000;Error
-9,50800000;Error
-9,50700000;Error
-9,50600000;Error
-9,50500000;Error
-9,50400000;Error
-9,50300000;Error
-9,50200000;Error
-9,50100000;Error
-9,50000000;Error
-9,49900000;Error
-9,49800000;Error
-9,49700000;Error
-9,49600000;Error
-9,49500000;Error
-9,49400000;Error
-9,49300000;Error
-9,49200000;Error
-9,49100000;Error
-9,49000000;Error
-9,48900000;Error
-9,48800000;Error
-9,48700000;Error
-9,48600000;Error
-9,48500000;Error
-9,48400000;Error
-9,48300000;Error
-9,48200000;Error
-9,48100000;Error
-9,48000000;Error
-9,47900000;Error
-9,47800000;Error
-9,47700000;Error
-9,47600000;Error
-9,47500000;Error
-9,47400000;Error
-9,47300000;Error
-9,47200000;Error
-9,47100000;Error
-9,47000000;Error
-9,46900000;Error
-9,46800000;Error
-9,46700000;Error
-9,46600000;Error
-9,46500000;Error
-9,46400000;Error
-9,46300000;Error
-9,46200000;Error
-9,46100000;Error
-9,46000000;Error
-9,45900000;Error
-9,45800000;Error
-9,45700000;Error
-9,45600000;Error
-9,45500000;Error
-9,45400000;Error
-9,45300000;Error
-9,45200000;Error
-9,45100000;Error
-9,45000000;Error
-9,44900000;Error
-9,44800000;Error
-9,44700000;Error
-9,44600000;Error
-9,44500000;Error
-9,44400000;Error
-9,44300000;Error
-9,44200000;Error
-9,44100000;Error
-9,44000000;Error
-9,43900000;Error
-9,43800000;Error
-9,43700000;Error
-9,43600000;Error
-9,43500000;Error
-9,43400000;Error
-9,43300000;Error
-9,43200000;Error
-9,43100000;Error
-9,43000000;Error
-9,42900000;Error
-9,42800000;Error
-9,42700000;Error
-9,42600000;Error
-9,42500000;Error
-9,42400000;Error
-9,42300000;Error
-9,42200000;Error
-9,42100000;Error
-9,42000000;Error
-9,41900000;Error
-9,41800000;Error
-9,41700000;Error
-9,41600000;Error
-9,41500000;Error
-9,41400000;Error
-9,41300000;Error
-9,41200000;Error
-9,41100000;Error
-9,41000000;Error
-9,40900000;Error
-9,40800000;Error
-9,40700000;Error
-9,40600000;Error
-9,40500000;Error
-9,40400000;Error
-9,40300000;Error
-9,40200000;Error
-9,40100000;Error
-9,40000000;Error
-9,39900000;Error
-9,39800000;Error
-9,39700000;Error
-9,39600000;Error
-9,39500000;Error
-9,39400000;Error
-9,39300000;Error
-9,39200000;Error
-9,39100000;Error
